,연도,시도,시군구,계약종별,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월
16635,2018,서울특별시,영등포구,가로등,1860610,1760398,1627739,1508598,1204794,1303230,1279602,1333544,1454009,1579213,1685832,1813959
16636,2018,서울특별시,영등포구,심 야,1558147,1536214,1681298,2181595,4365788,7220820,10179740,11786272,7310595,2696082,1530530,1321605
16637,2018,서울특별시,영등포구,합 계,249179012,241676650,206527814,194921151,193825058,213113581,252460475,304964610,236532239,188852976,191549069,217039539
16638,2018,서울특별시,동작구,주택용,45987833,46725695,39239835,40485627,37967968,39978793,45252792,68616762,48778026,38002850,40160713,42203871
16639,2018,서울특별시,동작구,일반용,58295685,58774171,46435813,44120800,42644534,48528322,55550710,67764149,55971433,43187504,43225908,49567653
16640,2018,서울특별시,동작구,교육용,9156670,8945922,6873397,5734112,5080226,5971224,6737919,7404240,6632005,4850888,5831673,8535563
16641,2018,서울특별시,동작구,산업용,4647532,4510051,4349214,4388381,4400135,4564597,5012409,5333015,4825017,4412842,4388029,4408565
16642,2018,서울특별시,동작구,농사용,5728,6023,4573,3190,2316,2086,2587,2964,2374,1970,2800,2608
16643,2018,서울특별시,동작구,가로등,980299,898633,831437,766184,702558,651516,645791,683574,742899,814822,868271,924387
16644,2018,서울특별시,동작구,심 야,1117582,1147512,779174,513625,528121,682360,989852,1318406,709329,432332,549638,842391
16645,2018,서울특별시,동작구,합 계,120191329,121008007,98513443,96011919,91325858,100378898,114192060,151123110,117661083,91703208,95027032,106485038
16646,2018,서울특별시,관악구,주택용,58191256,59549355,49845459,51435436,48098419,50611378,57024318,85806339,63139080,48171987,51056081,53150130
16647,2018,서울특별시,관악구,일반용,74641303,76652117,60261077,58111718,55416122,61823546,69733100,87490802,73271548,55737016,56540865,63494092
16648,2018,서울특별시,관악구,교육용,22915988,24771212,17925545,15826490,13323106,14705324,16114471,19740324,18167280,13378601,14980821,18742010
16649,2018,서울특별시,관악구,산업용,3987443,4222439,3415030,3407705,3136024,3221029,3495631,4085806,3802179,3072178,3200725,3296541
16650,2018,서울특별시,관악구,농사용,26811,28885,15576,11547,7314,6033,5950,8927,7448,6021,8660,11886
16651,2018,서울특별시,관악구,가로등,1145140,1079445,1036469,991920,963768,930849,921543,950767,979161,1014176,1066955,1102895
16652,2018,서울특별시,관악구,심 야,1452032,1520292,1129454,854841,602039,495895,437454,448287,435178,440920,702318,1009966
16653,2018,서울특별시,관악구,합 계,162359973,167823745,133628610,130639657,121546792,131794054,147732467,198531252,159801874,121820899,127556425,140807520
16654,2018,서울특별시,강남구,주택용,76790612,75347860,66811943,66989530,64050244,68754628,86606572,121368843,81333973,65326330,67456161,71565866
16655,2018,서울특별시,강남구,일반용,334894212,337504938,261587989,238032697,228747089,259952214,305201300,366427812,293295808,222782976,233181874,281582009
16656,2018,서울특별시,강남구,교육용,5651189,6341748,4318072,3643621,2720738,3323136,4152186,4001906,4342372,2532260,3566248,5539014
16657,2018,서울특별시,강남구,산업용,28325380,27695825,24590257,21800191,19244364,17275897,20104916,21424971,19805062,18417150,22079372,28160597
16658,2018,서울특별시,강남구,농사용,167208,159141,128266,89675,60597,59798,60596,79688,72068,56804,64417,103256
16659,2018,서울특별시,강남구,가로등,2454583,2294218,2031206,1974039,1782895,1684482,1648416,1772776,1890893,2038346,2216862,2321378
16660,2018,서울특별시,강남구,심 야,1894086,1886359,1773019,2045416,3607310,6311088,9459508,10509122,6071596,2108519,1509314,1514701
16661,2018,서울특별시,강남구,합 계,450177270,451230089,361240752,334575169,320213237,357361243,427233494,525585118,406811772,313262385,330074248,390786821
16662,2018,서울특별시,강동구,주택용,49434736,49904214,41835299,42608294,40085321,42277166,49140177,73938729,49796041,39803453,41541114,44316096
16663,2018,서울특별시,강동구,일반용,72622583,73747206,57020216,52329437,50053437,57531183,66663090,81546501,65611403,49939717,52434722,62795602
16664,2018,서울특별시,강동구,교육용,4139372,4344431,2924219,2356394,1693147,2031045,2636024,2521781,2640251,1589035,2231267,3642282
16665,2018,서울특별시,강동구,산업용,15340328,14452654,14511844,14028907,14175645,14328759,15931591,16353169,14323483,14110631,13888539,14536565
16666,2018,서울특별시,강동구,농사용,176118,196388,154856,124617,99347,91966,96485,121887,111652,88706,101543,124142
16667,2018,서울특별시,강동구,가로등,1162194,1077978,942880,899238,786020,715199,693384,743785,782137,842578,928049,973661
16668,2018,서울특별시,강동구,심 야,802819,812694,572987,460492,427845,579209,897522,926231,372181,208390,345492,538493
16669,2018,서울특별시,강동구,합 계,143678150,144535565,117962301,112807379,107320762,117554527,136058273,176152083,133637148,106582510,111470726,126926841
16670,2018,서울특별시,송파구,주택용,78765269,79636227,67860978,70087906,65503263,69326232,79139191,120453622,88660293,67297913,71260902,74996163
16671,2018,서울특별시,송파구,일반용,147047757,144116874,117831781,110076556,110864832,125143583,146064779,170839732,143947729,101889172,109012702,141820032
16672,2018,서울특별시,송파구,교육용,7263814,7264651,5301749,4497996,3256208,3669479,4653049,4941066,4878981,3285529,3839017,5823127
16673,2018,서울특별시,송파구,산업용,17093849,16510937,15653636,16158104,15944843,16472794,18051155,20141186,17944858,17149310,16989336,17404171
16674,2018,서울특별시,송파구,농사용,289893,281324,226528,230370,234267,227890,248427,257585,225369,187751,178062,209623
16675,2018,서울특별시,송파구,가로등,1972494,1857797,1613255,1587552,1409796,1325467,1285876,1395256,1516094,1613691,1780744,1851001
16676,2018,서울특별시,송파구,심 야,1252567,1150083,1007051,1426260,2596210,3978737,5611664,7040326,4422994,2070688,1231814,745641
16677,2018,서울특별시,송파구,합 계,253685643,250817893,209494978,204064744,199809419,220144182,255054141,325068773,261596318,193494054,204292577,242849758
16678,2018,서울특별시,중랑구,주택용,46810198,47492540,40033494,40796772,38245323,39844635,44708029,69474714,48207419,38473046,39780207,42518644
16679,2018,서울특별시,중랑구,일반용,46840216,47869375,36891007,34528746,32371114,36467246,41343224,51934985,42894752,32183451,33162825,38930524
16680,2018,서울특별시,중랑구,교육용,3646422,3936850,2696313,2242952,1557622,1810103,2178275,2188868,2383821,1399364,1974126,3195175
16681,2018,서울특별시,중랑구,산업용,7717252,8246028,6345030,6007384,5237293,5479743,6204578,7780881,7154689,5470513,5857409,6357972
16682,2018,서울특별시,중랑구,농사용,32926,38117,30056,26358,24326,27374,25735,32206,32639,24094,22648,24042
16683,2018,서울특별시,중랑구,가로등,1110836,1026824,980458,889524,838055,776180,774553,797945,849909,944209,993989,1093486
16684,2018,서울특별시,중랑구,심 야,695795,713979,539798,397026,304556,401369,524346,480892,443488,178711,305232,462090
16685,2018,서울특별시,중랑구,합 계,106853645,109323713,87516156,84888762,78578289,84806650,95758740,132690491,101966717,78673388,82096436,92581933
16686,2018,서울특별시,노원구,주택용,60830230,61587211,52266189,53978871,50160786,52133344,58408481,86034932,62180563,49668477,53820080,55857597
16687,2018,서울특별시,노원구,일반용,61600783,61898586,48212625,44374013,42812545,48594116,55300016,67417489,55728486,42831054,43326283,51197296
16688,2018,서울특별시,노원구,교육용,14196557,13703715,10509832,8882709,7303017,8380748,9245393,10387595,9566700,7157336,8811183,12272591
16689,2018,서울특별시,노원구,산업용,6804173,6632840,6018468,5847169,5403597,6128025,6653351,7296030,6809242,5997981,5746427,6411193
16690,2018,서울특별시,노원구,농사용,33903,35527,27657,29143,25081,24437,24009,28885,28415,26571,27717,27761
16691,2018,서울특별시,노원구,가로등,1439247,1358460,1269409,1209608,1134610,1064603,1037433,1065405,1109052,1177569,1237403,1303733
16692,2018,서울특별시,노원구,심 야,1182018,1191385,896980,551593,408978,455932,607718,706647,344835,239018,476363,763161
16693,2018,서울특별시,노원구,합 계,146086911,146407724,119201160,114873106,107248614,116781205,131276401,172936983,135767293,107098006,113445456,127833332
16694,2018,서울특별시,서초구,주택용,60655810,60381816,52262991,52809590,50161591,53768676,64936149,94860863,63109155,50421758,52575100,55490187
16695,2018,서울특별시,서초구,일반용,202178837,205465295,159784428,149225736,142420915,160403570,185987510,224353855,184840773,141906797,145987755,170066196
16696,2018,서울특별시,서초구,교육용,5841129,6474857,4571062,3775882,2977001,3736516,4191372,4675376,4785941,2968602,3611359,5247372
16697,2018,서울특별시,서초구,산업용,39677521,39155834,33520582,34349521,32922509,35309675,40206751,45768514,41065326,34054000,34984350,37156890
16698,2018,서울특별시,서초구,농사용,448146,473195,333786,285634,238146,223974,223746,298545,267730,222595,280199,392118
16699,2018,서울특별시,서초구,가로등,2379429,2271693,2011961,2034431,1868165,1835268,1781246,1923165,2007301,2090447,2254673,2322178
16700,2018,서울특별시,서초구,심 야,1102626,1136322,887906,885081,1709449,3326397,5166969,6385850,4162375,1291427,600693,745845
16701,2018,서울특별시,서초구,합 계,312283498,315359012,253372716,243365875,232297776,258604076,302493743,378266168,300238601,232955626,240294129,271420786
16702,2018,서울특별시,양천구,주택용,55511647,55761984,48535001,49562362,46808899,48362465,55687091,80828438,60965758,46161710,48221013,50694989
16703,2018,서울특별시,양천구,일반용,85870745,86510212,76443421,72283582,70004497,73807832,81940400,95655816,86849556,70212805,67822503,73973296
16704,2018,서울특별시,양천구,교육용,4362675,4257501,3230001,2848081,2018858,2062833,2742368,2855060,2892611,1983874,2136098,3299532
16705,2018,서울특별시,양천구,산업용,4746292,4999641,3828686,3837204,3878894,3345126,4038506,4457094,4069025,3132208,3808865,3559079
16706,2018,서울특별시,양천구,농사용,16845,19240,11987,10505,7309,5746,6146,5107,5205,4105,4320,5864
16707,2018,서울특별시,양천구,가로등,1397302,1300806,1143582,1142506,1029948,1009882,984933,1027028,1064257,1145444,1253221,1271221
16708,2018,서울특별시,양천구,심 야,495972,516821,411221,422350,565496,977078,2259354,3201059,2901844,1346795,283713,369888
16709,2018,서울특별시,양천구,합 계,152401478,153366205,133603899,130106590,124313901,129570962,147658798,188029602,158748256,123986941,123529733,133173869
16710,2018,서울특별시,광진구,주택용,42137675,42761694,35798417,36655745,34393096,36682757,43068303,65680487,45252374,34379145,36276870,38512078
16711,2018,서울특별시,광진구,일반용,62733820,64340290,49476441,46262634,44729745,51290946,59630701,73161180,58182119,43799089,44993872,53123373
16712,2018,서울특별시,광진구,교육용,8420214,8069728,6759925,5658318,5845137,6977356,8099770,8128252,6869783,5548227,6413636,8677174
16713,2018,서울특별시,광진구,산업용,37736604,37450989,30842897,32495873,31505223,33316648,38386529,44724384,40227862,31292602,32132133,33982822
16714,2018,서울특별시,광진구,농사용,19071,19020,17757,15388,12225,10807,10664,10974,9868,10104,12364,14712
16715,2018,서울특별시,광진구,가로등,1063093,985172,924104,844584,786991,733064,712377,734211,795258,856183,910142,993238
16716,2018,서울특별시,광진구,심 야,1091614,1143371,852325,896650,1546192,2788975,3967043,4403878,2597802,560993,539289,817602
16717,2018,서울특별시,광진구,합 계,153202091,154770264,124671866,122829192,118818609,131800553,153875387,196843366,153935066,116446343,121278306,136120999
16718,2018,서울특별시,강북구,주택용,37057987,37741314,31882941,32499949,30211813,31256055,34191406,52149834,38801156,29712698,31727895,33237446
16719,2018,서울특별시,강북구,일반용,41976156,43308829,33110802,30853410,28748822,32248315,36769263,46508600,38672522,28774553,29381430,34548752
16720,2018,서울특별시,강북구,교육용,3148410,3191105,2340690,1936923,1553050,1731716,2069628,2216215,2112217,1414884,1791548,2578389
16721,2018,서울특별시,강북구,산업용,5493938,5666908,4768009,4813754,4462892,4690808,4918855,5777052,5346374,4521005,4604794,4681837
16722,2018,서울특별시,강북구,농사용,10984,13786,10902,8638,7433,7554,6842,8583,7921,7716,9287,11617
16723,2018,서울특별시,강북구,가로등,616872,564962,542812,489293,460214,416556,421344,450108,469408,531137,552966,603634
16724,2018,서울특별시,강북구,심 야,1145175,1198037,915306,686038,438350,321312,301028,324142,320543,305823,509953,760714
16725,2018,서울특별시,강북구,합 계,89449522,91684941,73571462,71288005,65882574,70672316,78678366,107434534,85730141,65267816,68577873,76422389
16726,2018,서울특별시,금천구,주택용,27876342,28286887,24110525,24640932,23092631,23710422,26740211,40674607,29560231,22884057,24367537,25765039
16727,2018,서울특별시,금천구,일반용,98799589,92755170,77372135,70796380,71130138,78198082,93208333,105503834,83405566,69976063,72574645,86081635
16728,2018,서울특별시,금천구,교육용,1976640,2305237,1513711,1210326,842946,941992,1290131,1221419,1325914,749371,1135535,1878095
16729,2018,서울특별시,금천구,산업용,28788842,28183105,22804192,21878616,20338461,21818328,24958072,27410236,23815074,19236705,21631627,24127837
16730,2018,서울특별시,금천구,농사용,29676,27490,20903,21142,24291,21157,21029,21776,19950,19664,19259,22145
16731,2018,서울특별시,금천구,가로등,855328,795803,773225,731423,709961,669134,675797,682988,724480,760753,783370,839631
16732,2018,서울특별시,금천구,심 야,369049,372683,276146,221215,337261,770459,1201988,1461016,1133747,583329,254551,271539
